Date,Open,High,Low,Close,Adj Close,Volume
2014-02-01,41.636002,43.966000,40.580002,41.768002,33.220890,88025000
2014-03-01,41.481998,43.868000,39.068001,39.566002,31.469494,101863500
2014-04-01,39.518002,41.245998,37.660000,40.888000,33.034317,105372000
2014-05-01,40.956001,41.400002,37.380001,39.279999,31.735167,102177000
2014-06-01,39.400002,40.599998,37.139999,37.779999,30.523302,97731000
2014-07-01,37.967999,39.841999,36.480000,38.444000,31.605129,106832500
2014-08-01,38.402000,38.948002,37.056000,37.799999,31.075693,80003500
2014-09-01,37.990002,41.026001,36.854000,39.009998,32.070435,89995500
2014-10-01,39.009998,41.660000,38.683998,41.658001,34.842316,99785000
2014-11-01,41.689999,45.332001,41.689999,45.198002,37.803135,73047000
2014-12-01,45.202000,45.757999,42.939999,43.858002,36.682369,78656500
2015-01-01,44.077999,44.770000,40.448002,41.146000,34.917439,106801500
2015-02-01,41.416000,48.009998,41.113998,47.071999,39.946377,64461000
2015-03-01,46.978001,47.984001,45.175999,46.653999,39.591652,73842500
2015-04-01,46.532001,47.077999,44.231998,44.905998,38.652611,53628500
2015-05-01,44.849998,48.396000,44.807999,47.355999,40.761433,79860000
2015-06-01,47.498001,48.591999,44.382000,44.722000,38.494240,65719500
2015-07-01,45.037998,46.793999,44.318001,45.608002,39.874748,58438500
2015-08-01,45.773998,49.278000,44.056000,45.681999,39.939442,80648000
2015-09-01,44.911999,47.632000,44.698002,46.998001,41.090015,80017500
2015-10-01,46.801998,52.535999,44.928001,50.480000,44.846207,77830000
2015-11-01,50.304001,53.348000,50.150002,51.967999,46.168137,53830500
2015-12-01,52.304001,53.200001,48.074001,51.251999,45.532047,106383500
2016-01-01,50.450001,52.806000,48.068001,52.759998,47.603512,105212500
2016-02-01,52.658001,53.778000,45.698002,47.692001,43.030838,115589500
2016-03-01,46.563999,48.074001,45.444000,47.028000,42.431740,92292000
2016-04-01,46.972000,48.925999,45.875999,48.006001,44.108501,64866500
2016-05-01,48.105999,54.389999,47.619999,54.223999,49.821682,96797000
2016-06-01,54.223999,54.223999,48.150002,51.192001,47.035851,93463000
2016-07-01,50.984001,53.228001,50.178001,52.840000,49.355080,45452000
2016-08-01,52.939999,56.650002,52.450001,56.403999,52.684021,60513000
2016-09-01,56.514000,57.403999,53.416000,53.872002,50.319019,62085000
2016-10-01,53.667999,54.501999,52.619999,54.077999,51.285305,54018500
2016-11-01,53.599998,58.700001,52.265999,55.400002,52.539036,72710500
2016-12-01,55.500000,59.860001,55.380001,56.419998,53.506363,59483200
2017-01-01,56.900002,58.869999,55.799999,58.360001,55.663795,42764800
2017-02-01,58.419998,60.540001,56.799999,57.130001,54.490627,63118200
2017-03-01,57.830002,61.980000,57.610001,59.869999,57.104042,70334400
2017-04-01,60.049999,61.549999,58.799999,60.200001,57.609558,47258800
2017-05-01,60.500000,61.020000,57.910000,60.189999,57.599983,53873000
2017-06-01,60.650002,66.730003,60.110001,65.919998,63.083408,62830200
2017-07-01,66.070000,67.480003,65.190002,66.709999,64.038116,47038800
2017-08-01,66.790001,67.309998,63.220001,64.669998,62.079823,43571200
2017-09-01,64.839996,68.879997,63.930000,68.699997,65.948410,41184400
2017-10-01,68.860001,71.239998,64.910004,66.099998,63.837116,79560700
2017-11-01,66.199997,71.800003,65.279999,66.080002,63.817787,90934600
2017-12-01,71.349998,72.989998,69.300003,70.559998,68.144424,52940500
2018-01-01,70.769997,76.139999,69.559998,73.839996,71.715569,49805200
2018-02-01,74.010002,75.290001,66.919998,73.080002,70.977455,64982900
2018-03-01,73.040001,76.300003,70.290001,72.519997,70.433563,61333600
2018-04-01,72.489998,75.080002,69.800003,72.459999,70.601036,47443700
2018-05-01,72.239998,73.050003,67.699997,70.889999,69.071304,58470500
2018-06-01,71.620003,76.690002,71.599998,73.550003,71.663071,49894700
2018-07-01,73.309998,77.220001,72.209999,73.910004,72.243660,39713200
2018-08-01,74.050003,76.309998,72.059998,76.230003,74.511345,51578400
2018-09-01,76.309998,78.480003,74.660004,74.889999,73.201553,48161800
2018-10-01,75.019997,77.379997,72.110001,77.040001,75.535172,77219200
2018-11-01,77.629997,81.949997,75.650002,81.720001,80.123764,65566000
2018-12-01,82.209999,82.650002,69.690002,75.330002,73.858582,56704300
2019-01-01,74.489998,76.889999,71.199997,76.760002,75.492935,57957200
2019-02-01,77.040001,80.099998,74.010002,77.150002,75.876488,64442900
2019-03-01,77.519997,78.160004,71.900002,76.139999,74.883179,61114100
2019-04-01,76.610001,81.989998,76.489998,81.349998,80.305389,55357500
2019-05-01,81.239998,82.790001,78.870003,82.209999,81.154358,54156800
2019-06-01,82.300003,87.260002,81.940002,85.940002,84.836464,43168100
2019-07-01,86.690002,92.309998,85.709999,87.860001,87.011726,41033900
2019-08-01,87.019997,93.879997,85.790001,93.480003,92.577469,41787400
2019-09-01,93.120003,95.550003,88.989998,92.269997,91.379150,42528200
2019-10-01,92.199997,95.559998,89.940002,94.320000,93.694695,48117900
2019-11-01,94.940002,95.339996,89.089996,94.169998,93.545685,49237300
2019-12-01,94.160004,94.610001,90.010002,92.550003,91.936432,55473100
2020-01-01,92.839996,100.430000,91.949997,99.739998,99.380013,49619600
